image,algorithm,height,width,fault_mask_found,fault_mask_path,edge_threshold_used,edge_pixel_count,skeleton_pixel_count,component_count,connected_component_mean_length_px,connected_component_median_length_px,connected_component_p90_length_px,total_skeleton_graph_length_px,endpoint_count,break_rate_endpoint_per_px,breaks_per_100px,fragmentation_components_per_100px,local_directional_continuity,bidirectional_continuity_ratio,edge_density_full,edge_density_valid_signal,branch_point_count,crossing_structure_count,junction_count_total,local_orientation_entropy,spurious_short_edge_pixel_ratio,short_component_ratio,isolated_response_ratio,isolated_component_ratio,strict_isolated_pixel_ratio,mean_edge_response,low_coherence_threshold,edge_in_low_coherence_precision,low_coherence_edge_recall,edge_low_coherence_iou,edge_low_coherence_f1,response_low_vs_other_mean_ratio,response_vs_one_minus_coherence_corr,edge_to_low_coherence_mean_distance_px,edge_near_fault_precision,fault_coverage_recall,fault_edge_f1,edge_to_fault_mean_distance_px
257.png,SLoG,512,512,FALSE,,0.35,123810,59717,753,104.9080368,1,11.24264069,78995.75169,2890,0.036584246,3.658424584,0.953215817,0.989039958,0.979034446,0.472297668,0.479646826,1384,1737,3121,0.382240146,0.026993988,0.887118194,0.012877405,0.671978752,0.004856239,0.531425834,0.764731944,0.422965027,0.478124753,0.289371444,0.448856604,0.998662607,-0.0024516,3.61279725,,,,
257.png,LoG,512,512,FALSE,,0.173828423,94882,59900,4494,17.54748007,2,12.24264069,78858.37543,9663,0.122536128,12.25361282,5.698823968,0.980959952,0.963338898,0.361946106,0.392430312,607,1230,1837,0.34308961,0.208380634,0.876279484,0.078297162,0.553404539,0.014607679,0.271248966,0.764731944,0.276439433,0.2556688,0.153168931,0.26564873,0.601731287,-0.303860171,4.516199203,,,,
257.png,Canny,512,512,FALSE,,0.9,70684,65946,1668,41.6518149,7.828427125,113.2575685,69475.22725,3111,0.044778551,4.47785509,2.400855767,0.993942022,0.988096321,0.269638062,0.27301413,286,118,404,0.380702555,0.045961848,0.541966427,0.012752858,0.325539568,0.004731144,1,0.764731944,0.398474314,0.256389745,0.184846845,0.312018124,0.892666787,-0.033815996,3.746764623,,,,
258.png,SLoG,512,512,FALSE,,0.35,97490,53987,4277,14.47672605,2,29.9254834,61916.95733,7730,0.124844636,12.4844636,6.907639174,0.986320794,0.973586234,0.371894836,0.378686945,1001,775,1776,0.404646546,0.173875192,0.781388824,0.06718284,0.535188216,0.021690407,0.527087331,0.67095542,0.387330227,0.339873766,0.221041118,0.362053521,0.969293267,-0.028998912,3.878663723,,,,
258.png,LoG,512,512,FALSE,,0.173828274,51649,34622,5407,7.404741085,1,8.828427125,40037.43505,8882,0.221842383,22.1842383,13.50486112,0.94842875,0.904367165,0.197025299,0.213560199,393,539,932,0.357916445,0.400785628,0.911781025,0.177170585,0.642685408,0.041360984,0.270004958,0.67095542,0.262691173,0.129993524,0.095243154,0.173921477,0.653886,-0.252988925,4.804265624,,,,
258.png,Canny,512,512,FALSE,,0.9,67481,60057,2521,25.65152318,4.414213562,67.45584412,64667.48995,4507,0.069694989,6.969498899,3.898403977,0.991166711,0.982982833,0.257419586,0.256358168,514,318,832,0.430723727,0.076310838,0.621578739,0.026225086,0.416898056,0.010573289,1,0.67095542,0.418650439,0.248687886,0.184852034,0.312025516,0.926196069,-0.020886801,3.672768766,,,,
264.png,SLoG,512,512,FALSE,,0.35,104590,59743,4090,17.28171494,1.414213562,30.1764502,70682.21411,7997,0.113140202,11.31402023,5.786462764,0.987488091,0.975712636,0.398979187,0.402314432,1200,1188,2388,0.397853285,0.144636192,0.78997555,0.060157675,0.560146699,0.020571448,0.510493994,0.670998573,0.396932528,0.370477971,0.23704908,0.383249272,0.970738437,-0.028720427,3.743128979,,,,
264.png,LoG,512,512,FALSE,,0.189453632,45455,30273,4770,7.397465563,1,7.414213562,35285.91073,7587,0.215014997,21.50149973,13.51814336,0.937303841,0.886466488,0.173397064,0.18644404,349,483,832,0.346091688,0.392428897,0.926834382,0.186701021,0.679245283,0.045155749,0.296701878,0.670998573,0.262923391,0.11372549,0.086232969,0.158774355,0.67703577,-0.227915115,4.671139847,,,,
264.png,Canny,512,512,FALSE,,0.9,65382,58300,2593,24.03506874,4,61.61320344,62322.93324,4654,0.074675561,7.467556095,4.160587227,0.990051448,0.980737564,0.249412537,0.247379732,436,328,764,0.423128396,0.089897084,0.645969919,0.027684391,0.406864636,0.01058319,1,0.670998573,0.421428094,0.241862026,0.181571484,0.307338974,0.964419003,-0.009013443,3.559135845,,,,
268.png,SLoG,512,512,FALSE,,0.35,124377,60947,967,81.57897959,1,13.31126984,78886.87326,3047,0.038624931,3.862493054,1.225805967,0.989499092,0.9797529,0.474460602,0.472612676,1319,1549,2868,0.366796851,0.033406074,0.87073423,0.015570906,0.662874871,0.006349779,0.531388581,0.781757939,0.4079523,0.463767535,0.277198765,0.434073024,0.999857057,-0.003172712,4.063100972,,,,
268.png,LoG,512,512,FALSE,,0.185547322,90262,58531,4897,15.25672573,2,12.24264069,74712.18589,10069,0.134770518,13.47705181,6.554486315,0.974910736,0.952008337,0.344322205,0.368882664,575,1172,1747,0.323343188,0.226204917,0.879313866,0.088209667,0.568511333,0.017136218,0.284145832,0.781757939,0.277810424,0.246503093,0.150233135,0.261222061,0.645247243,-0.265410414,4.919915916,,,,
268.png,Canny,512,512,FALSE,,0.9,71235,66182,1760,39.71580069,7.414213562,109.9847763,69899.80921,3256,0.046580957,4.65809569,2.517889562,0.994296014,0.988924481,0.27173996,0.270263285,293,122,415,0.367566645,0.049137228,0.549431818,0.013039799,0.324431818,0.005197788,1,0.781757939,0.385445908,0.250574044,0.179043525,0.30370978,0.902367745,-0.029882206,4.183184167,,,,
271.png,SLoG,512,512,FALSE,,0.35,112353,57950,2184,32.33436578,1,38.72619767,70618.25487,5045,0.071440451,7.144045133,3.092684751,0.988360643,0.977497843,0.428592682,0.427967778,1270,1203,2473,0.383197874,0.077428818,0.794871795,0.034374461,0.587912088,0.011958585,0.532139182,0.738728714,0.407052529,0.407333859,0.255645023,0.407193145,0.984378505,-0.015605081,3.766282798,,,,
271.png,LoG,512,512,FALSE,,0.181640938,75178,50318,5983,10.12929672,2,10.82842712,60603.58229,10971,0.181028903,18.10289027,9.872353702,0.967765033,0.938550817,0.286781311,0.308253367,554,905,1459,0.341920674,0.313585596,0.892528832,0.128959816,0.598529166,0.027365953,0.274617136,0.738728714,0.285181784,0.205550526,0.135657246,0.238905263,0.660604865,-0.254086275,4.50379714,,,,
271.png,Canny,512,512,FALSE,,0.9,69596,63791,2034,33.35991658,5.414213562,91.16833329,67854.07032,3745,0.055191973,5.519197275,2.997609414,0.993173003,0.986706589,0.265487671,0.26338336,384,199,583,0.391896486,0.063237761,0.602261554,0.017823831,0.37020649,0.006975906,1,0.738728714,0.407865204,0.251185157,0.184063171,0.310900931,0.919882502,-0.025225753,3.728021636,,,,
276.png,SLoG,512,512,FALSE,,0.35,137964,63441,342,260.3634571,1,9.414213562,89044.30233,1634,0.018350416,1.835041611,0.384078477,0.989344418,0.979350893,0.526290894,0.52122789,1259,1992,3251,0.366199881,0.010970823,0.906432749,0.00535931,0.719298246,0.002600842,0.510792792,0.796016634,0.390155515,0.510819473,0.28403287,0.442407475,0.97937471,-0.020666978,4.66233558,,,,
276.png,LoG,512,512,FALSE,,0.224609509,61498,40417,4235,11.71685802,2,9.414213562,49620.8937,7558,0.152314871,15.23148705,8.534711256,0.953992128,0.914565653,0.234596252,0.255610317,381,620,1001,0.285960764,0.28685949,0.905548996,0.116337185,0.60472255,0.024445159,0.353308171,0.796016634,0.15890183,0.10202564,0.066248631,0.124264884,0.501581385,-0.346669175,7.102999249,,,,
276.png,Canny,512,512,FALSE,,0.9,73477,68687,1481,48.97166557,9.828427125,135.5979797,72527.0367,2825,0.038950992,3.895099164,2.041997119,0.995566845,0.991235605,0.280292511,0.280545062,265,70,335,0.359344125,0.038799191,0.503038488,0.010147481,0.289669142,0.003304847,1,0.796016634,0.365149669,0.257321212,0.17778421,0.301896067,0.909911127,-0.027963176,4.831169003,,,,
277.png,SLoG,512,512,FALSE,,0.35,135198,62729,433,198.5234882,1,9.208326112,85960.67037,1957,0.022766225,2.276622543,0.503718733,0.989845216,0.980471552,0.515739441,0.51391592,1257,1912,3169,0.359283268,0.014554672,0.905311778,0.007078066,0.704387991,0.003092668,0.506435275,0.793794858,0.388814394,0.500277095,0.280048232,0.437558874,0.980029508,-0.024767764,4.648533795,,,,
277.png,LoG,512,512,FALSE,,0.232422531,53650,35508,3874,11.24205356,2,10.04974747,43551.71549,6804,0.15622806,15.62280595,8.895171995,0.951658785,0.910696181,0.204658508,0.223774004,296,559,855,0.276749939,0.288808156,0.89726381,0.123155345,0.613061435,0.025684353,0.36948663,0.793794858,0.162318029,0.09093951,0.061892427,0.11657005,0.508409245,-0.339191088,7.083439051,,,,
277.png,Canny,512,512,FALSE,,0.9,73116,68262,1451,49.70732817,9.414213562,135.0832611,72125.33317,2837,0.039334307,3.933430704,2.011775802,0.995524585,0.991078492,0.278915405,0.278915627,285,69,354,0.354522228,0.038996806,0.505858029,0.009815124,0.282563749,0.003164279,1,0.793794858,0.37096267,0.25904742,0.179986051,0.30506471,0.917556033,-0.027564687,4.774646316,,,,
28.png,SLoG,512,512,FALSE,,0.35,112834,59351,2094,35.10420474,1.414213562,38.0882251,73508.20472,5230,0.07114852,7.114852036,2.848661599,0.988214195,0.977321359,0.430427551,0.434349689,1349,1355,2704,0.392473817,0.072332395,0.781279847,0.029620394,0.56017192,0.011255076,0.514806867,0.7257465,0.410219611,0.420777553,0.262173276,0.415431512,0.991351091,-0.011074931,3.87428165,,,,
28.png,LoG,512,512,FALSE,,0.173828274,73157,48310,5913,10.04601041,2,9.965685425,59402.05957,10694,0.180027428,18.0027428,9.954200314,0.965017617,0.933140137,0.279071808,0.302601412,549,857,1406,0.347863346,0.327944525,0.899881617,0.133181536,0.597158803,0.02767543,0.269852906,0.7257465,0.309654495,0.221281431,0.148180248,0.258113216,0.707005014,-0.21355426,4.501235098,,,,
28.png,Canny,512,512,FALSE,,0.9,70284,63999,2107,32.39691021,6.242640687,80.40731599,68260.2898,3954,0.057925333,5.792533274,3.086714115,0.993203044,0.986781043,0.268112183,0.266667782,447,210,657,0.401997954,0.065844779,0.588514476,0.016937765,0.343141908,0.00703136,1,0.7257465,0.40993097,0.258153436,0.188214023,0.316801552,0.969103754,-0.01298986,3.867920418,,,,
282.png,SLoG,512,512,FALSE,,0.35,131351,60918,588,139.0565261,1,14.70832611,81765.23733,2565,0.0313703,3.13702997,0.719132017,0.9891904,0.97938212,0.501064301,0.502118839,1305,1863,3168,0.353921026,0.020962605,0.87755102,0.010062707,0.670068027,0.003463672,0.512502253,0.798700452,0.39577854,0.48356163,0.27819087,0.435288464,0.97681222,-0.025606174,4.551622201,,,,
282.png,LoG,512,512,FALSE,,0.216796994,57543,38171,4405,10.22800572,2,10.24264069,45054.3652,7894,0.175210548,17.52105476,9.777077049,0.952856898,0.911922664,0.219509125,0.239675362,313,554,867,0.274535984,0.3204527,0.896254257,0.123706479,0.582746879,0.025359566,0.339973807,0.798700452,0.172083697,0.10035897,0.067680259,0.126780014,0.507929712,-0.348579237,6.769975808,,,,
282.png,Canny,512,512,FALSE,,0.9,72572,68003,1417,50.71522457,8.414213562,138.6925974,71863.47321,2681,0.037306853,3.730685257,1.971794483,0.99558109,0.991235681,0.27684021,0.275929656,233,77,310,0.350135863,0.03810126,0.531404375,0.011161272,0.321806634,0.003382204,1,0.798700452,0.379568345,0.254848124,0.179905385,0.304948832,0.902438007,-0.029616785,4.624937525,,,,
283.png,SLoG,512,512,FALSE,,0.35,136996,62053,353,242.2709947,1,9.19411255,85521.66114,1960,0.02291817,2.291817037,0.412760925,0.988993287,0.979114628,0.522598267,0.520386766,1287,1996,3283,0.355158925,0.012618246,0.909348442,0.006091567,0.711048159,0.002385058,0.51928556,0.795990968,0.387588346,0.503536744,0.280425515,0.438019254,0.975183593,-0.027829021,4.739495974,,,,
283.png,LoG,512,512,FALSE,,0.212890819,58737,38928,4237,11.10426971,2,9.414213562,47048.79074,7540,0.160259167,16.02591667,9.005544952,0.952771783,0.911657419,0.224063873,0.243426308,298,607,905,0.267831385,0.300606247,0.903705452,0.118192561,0.591456219,0.023967324,0.334299475,0.795990968,0.149227456,0.090688133,0.059780078,0.112816007,0.503392319,-0.356888062,7.343002158,,,,
283.png,Canny,512,512,FALSE,,0.9,72870,68567,1399,51.55069565,9.414213562,144.4842712,72119.42321,2676,0.037105122,3.710512204,1.939838032,0.995354891,0.990768154,0.27797699,0.278391692,234,71,305,0.350842297,0.037889947,0.510364546,0.009144341,0.278055754,0.003150203,1,0.795990968,0.365270803,0.253866528,0.17615643,0.29954592,0.894344609,-0.032579969,4.840767142,,,,
288.png,SLoG,512,512,FALSE,,0.35,141557,64566,298,307.4395463,1,8.708326112,91616.9848,1605,0.017518586,1.75185857,0.325267199,0.990296721,0.981460831,0.539997101,0.534875291,1267,2063,3330,0.352503419,0.009927826,0.912751678,0.004692872,0.701342282,0.002013444,0.52820915,0.798541033,0.408603323,0.540491525,0.303257363,0.465383694,0.992985874,-0.006822746,4.348954962,,,,
288.png,LoG,512,512,FALSE,,0.224609658,79363,50774,4311,14.83358916,2,11.48528137,63947.60286,8633,0.135001151,13.50011512,6.741456767,0.969580889,0.942056958,0.302745819,0.327886066,425,924,1349,0.291993082,0.234352228,0.884481559,0.089179501,0.564370216,0.017508961,0.351043224,0.798541033,0.224800488,0.182286568,0.11192873,0.201323569,0.561542935,-0.311585258,5.650396263,,,,
288.png,Canny,512,512,FALSE,,0.9,72428,67842,1531,46.68558354,8.414213562,134.9411255,71475.62841,2934,0.041048957,4.104895704,2.141988863,0.995062053,0.990168332,0.276290894,0.275885632,245,85,330,0.34375912,0.044146694,0.532984977,0.010951918,0.292619203,0.003272309,1,0.798541033,0.375324715,0.256077078,0.179551465,0.304440238,0.895698504,-0.030513783,4.5701567,,,,
290.png,SLoG,512,512,FALSE,,0.35,141408,64862,254,363.8191656,1,8,92410.06806,1539,0.01665403,1.66540295,0.274861825,0.989284933,0.979556597,0.539428711,0.535710424,1260,2126,3386,0.352934062,0.00860288,0.917322835,0.003916006,0.704724409,0.001788412,0.527999759,0.796706402,0.411675194,0.536978339,0.303824667,0.466051417,0.992624418,-0.006202139,4.300810782,,,,
290.png,LoG,512,512,FALSE,,0.236329004,78315,50833,4664,13.64068242,2,10.41421356,63620.14283,9061,0.142423446,14.24234464,7.33101152,0.967304707,0.937560246,0.298748016,0.322300507,446,867,1313,0.286557257,0.260814825,0.893867925,0.100407216,0.577401372,0.018137824,0.367364109,0.796706402,0.207066536,0.162496076,0.100166674,0.182093634,0.543477791,-0.337438104,5.933212474,,,,
290.png,Canny,512,512,FALSE,,0.9,72280,67899,1505,47.44299501,9.414213562,128.7764502,71401.70748,2858,0.040027054,4.002705398,2.107792731,0.995021999,0.990132403,0.275726318,0.275327117,225,82,307,0.346662045,0.039971134,0.512292359,0.010618713,0.292358804,0.003446295,1,0.796706402,0.372579232,0.249769613,0.175818536,0.299057262,0.86588549,-0.039965142,4.584517518,,,,
291.png,SLoG,512,512,FALSE,,0.35,122197,60822,1027,77.03367676,1,9.828427125,79113.58603,3295,0.041648978,4.164897795,1.298133546,0.988490999,0.977902733,0.466144562,0.463540799,1346,1599,2945,0.36672166,0.035809411,0.900681597,0.017921147,0.70593963,0.006987603,0.536070943,0.773059905,0.413340761,0.45676953,0.277115836,0.433971342,1.003630511,-0.001621084,3.870370023,,,,
291.png,LoG,512,512,FALSE,,0.189453274,90610,58972,5095,14.83391326,2,12,75578.78806,10271,0.135897919,13.58979188,6.741309474,0.977455378,0.956860883,0.345649719,0.369510712,550,1163,1713,0.320792317,0.238113003,0.879097154,0.089805331,0.566633955,0.018381605,0.288243622,0.773059905,0.27341892,0.240855475,0.146858862,0.256106252,0.647762065,-0.267699352,4.799922112,,,,
291.png,Canny,512,512,FALSE,,0.9,70570,65560,1767,39.22450856,7,116.7386868,69309.70662,3275,0.047251679,4.725167888,2.54942646,0.993685186,0.987675412,0.269203186,0.268446173,306,147,453,0.36552465,0.050167785,0.559705716,0.014261745,0.340124505,0.005292862,1,0.773059905,0.387603755,0.248053934,0.178210689,0.302510731,0.895094862,-0.034896137,4.005519745,,,,
299.png,SLoG,512,512,FALSE,,0.35,112825,58470,2060,34.81011928,1,24.76223664,71708.84571,4671,0.065138407,6.513840732,2.872727876,0.987438023,0.976038994,0.430393219,0.429963678,1261,1215,2476,0.364358962,0.069180776,0.826699029,0.034359501,0.640291262,0.012998119,0.532439113,0.761561728,0.39908248,0.408662489,0.252988121,0.403815674,0.992039966,-0.010486072,3.893021031,,,,
299.png,LoG,512,512,FALSE,,0.173828274,77995,51809,5604,11.44783077,2,10.41421356,64153.64362,10306,0.160645591,16.06455911,8.735279376,0.970844805,0.944527013,0.297527313,0.320129109,523,989,1512,0.318956316,0.281785018,0.894718059,0.118859658,0.610456817,0.02572912,0.264145136,0.761561728,0.277987651,0.211943945,0.136695855,0.24051439,0.676303875,-0.242250489,4.679520138,,,,
299.png,Canny,512,512,FALSE,,0.9,69645,63974,2047,33.11687976,5,91.97544007,67790.25287,3663,0.054034317,5.403431681,3.019608149,0.992848635,0.986134992,0.265674591,0.264144255,370,172,542,0.371846378,0.061102948,0.608695652,0.018741989,0.384465071,0.007284209,1,0.761561728,0.396536209,0.249456236,0.180813614,0.306252591,0.908999154,-0.028447123,3.914407424,,,,
302.png,SLoG,512,512,FALSE,,0.35,134651,62260,440,193.8711935,1,6.455634919,85303.32513,1958,0.022953384,2.295338425,0.515806388,0.990387082,0.981561195,0.513652802,0.509517963,1405,1877,3282,0.35921064,0.014696434,0.931818182,0.0080469,0.747727273,0.003051719,0.531665683,0.787210512,0.412844262,0.512641221,0.296480519,0.457362089,0.996670378,-0.002343299,4.308970741,,,,
302.png,LoG,512,512,FALSE,,0.201174051,87991,55928,4475,16.34218737,2,11.24264069,73131.28849,9333,0.127619794,12.76197944,6.119131896,0.974476099,0.951008439,0.335659027,0.362605558,510,1109,1619,0.310558587,0.221159348,0.889832402,0.087755686,0.585027933,0.016521242,0.311469495,0.787210512,0.2507976,0.221628499,0.133345173,0.235312552,0.586971278,-0.304248118,5.324116112,,,,
302.png,Canny,512,512,FALSE,,0.9,71514,66693,1578,44.67601228,8.828427125,120.6700577,70498.74738,3011,0.042709979,4.270997871,2.238337642,0.995224357,0.990583719,0.27280426,0.271903008,248,81,329,0.353549123,0.045267119,0.524081115,0.010795736,0.283269962,0.003643561,1,0.787210512,0.38199831,0.253129771,0.179586237,0.304490221,0.896571395,-0.032423522,4.461077417,,,,
304.png,SLoG,512,512,FALSE,,0.35,143016,62632,263,339.1880336,1,7.882842712,89206.45283,1604,0.017980762,1.798076203,0.294821722,0.988823593,0.979243837,0.545562744,0.53094077,1311,2022,3333,0.366853237,0.009148678,0.91634981,0.004294929,0.69581749,0.001724358,0.521749139,0.783286285,0.415521194,0.539046373,0.306584446,0.469291437,0.991343599,-0.005676978,4.206024839,,,,
304.png,LoG,512,512,FALSE,,0.212891176,80534,51312,4475,14.78317156,2,11.41421356,66154.69275,8966,0.135530824,13.55308237,6.764448316,0.971108139,0.944671812,0.30721283,0.334668886,496,935,1431,0.301457971,0.238735578,0.884469274,0.093330995,0.576759777,0.018397256,0.335261524,0.783286285,0.230467383,0.188456743,0.115670238,0.207355603,0.553594881,-0.326546242,5.510025008,,,,
304.png,Canny,512,512,FALSE,,0.9,71208,66555,1465,47.96360705,7.414213562,153.3362482,70266.68432,2764,0.039335853,3.933585349,2.084914087,0.995019138,0.990263692,0.271636963,0.272699517,208,73,281,0.356469035,0.040628052,0.540614334,0.011960033,0.318088737,0.003335587,1,0.783286285,0.378954956,0.252498518,0.178595178,0.303064497,0.86624507,-0.039687816,4.444148933,,,,
306.png,SLoG,512,512,FALSE,,0.35,89505,54904,6164,9.933238787,2,18.24264069,61228.48388,10643,0.173824327,17.38243269,10.06720991,0.983962893,0.96876366,0.341434479,0.352414035,851,815,1666,0.405962318,0.260818884,0.820571058,0.103362232,0.557105775,0.03012531,0.515623152,0.567874014,0.345611814,0.290317771,0.187338849,0.315560885,0.956940042,-0.038739471,4.6608694,,,,
306.png,LoG,512,512,FALSE,,0.158203587,38604,25183,3905,7.873418284,1,7.656854249,30745.6984,6342,0.206272758,20.62727578,12.70096372,0.937080562,0.885478299,0.147262573,0.160204499,306,402,708,0.334125131,0.384068618,0.925224072,0.191240122,0.690140845,0.042568399,0.258147031,0.567874014,0.193555104,0.073911358,0.056509283,0.106973566,0.599616857,-0.269297638,6.517298356,,,,
306.png,Canny,512,512,FALSE,,0.9,61775,52906,2886,20.11394018,3.828427125,52.05634919,58048.83136,5038,0.086789,8.678899957,4.971676315,0.985634923,0.972441689,0.235652924,0.234685537,597,439,1036,0.457638651,0.109231467,0.66978517,0.033625676,0.424809425,0.014837637,1,0.567874014,0.406421578,0.227349986,0.170677472,0.291587522,0.942696357,-0.015147267,4.097883144,,,,
308.png,SLoG,512,512,FALSE,,0.35,94892,55711,5279,11.98229473,2,21.72792206,63254.53388,9111,0.144037106,14.4037106,8.345646827,0.984500349,0.970167471,0.361984253,0.368635726,900,832,1732,0.391770869,0.21604351,0.811327903,0.084058803,0.557870809,0.027678555,0.524767399,0.63851552,0.37115986,0.322648398,0.208611226,0.345208155,0.965716992,-0.030713095,4.234680818,,,,
308.png,LoG,512,512,FALSE,,0.169923484,47860,31779,4648,8.164551865,1,9.122539674,37948.83707,7835,0.20646219,20.64621898,12.24806966,0.947496772,0.902671576,0.182571411,0.197871535,408,555,963,0.342033297,0.36555587,0.907702238,0.169892067,0.653184165,0.038358665,0.270246476,0.63851552,0.243405831,0.113575691,0.083941447,0.154881884,0.635715407,-0.246377357,5.327169617,,,,
