run_dir,method,scheme,tp,fp,fn,tn,tol_pred_match,tol_pred_total,tol_gt_match,tol_gt_total,valid_pixels,fault_pixels,stem,dice,iou,precision,recall,specificity,tolerant_precision,tolerant_recall,tolerant_f1
CRACKS35,slog,inclusive_uncertain,387,2747,12921,72019,387,3134,772,13308,88074,13308,section_022,0.04707456513803243,0.02410464029895727,0.12348436502832329,0.029080252479689598,0.9632587004786984,0.12348436502832329,0.0580102194168485,0.07893739349914629
CRACKS35,slog,inclusive_uncertain,933,3072,8793,73940,933,4005,1482,9726,86738,9726,section_024,0.13589687568266265,0.07290201593993366,0.23295880149754566,0.09592843923494146,0.9601101127095829,0.23295880149754566,0.1523750771127366,0.1842408175948427
CRACKS35,slog,inclusive_uncertain,1268,1504,11457,54807,1268,2772,2037,12725,69036,12725,section_035,0.16364457636951432,0.08911378171333957,0.4574314574298073,0.09964636542231854,0.973291186446525,0.4574314574298073,0.16007858546156378,0.2371620682388029
CRACKS35,slog,inclusive_uncertain,1007,1994,13710,54266,1007,3001,1760,14717,70977,14717,section_041,0.11366971441465533,0.060259709173562166,0.335554815060528,0.06842427125088779,0.9645574120154703,0.335554815060528,0.11958959026967479,0.17633463794998758
CRACKS35,slog,inclusive_uncertain,443,1797,12534,59596,443,2240,868,12977,74370,12977,section_043,0.05822435434050192,0.029985108975206454,0.19776785714197426,0.03413731987359626,0.9707295620020245,0.19776785714197426,0.06688757031666263,0.09996553691081397
CRACKS35,slog,inclusive_uncertain,670,1481,10005,64200,670,2151,1196,10675,76356,10675,section_046,0.10447528457811907,0.055116814741646,0.31148303114685505,0.06276346604209576,0.9774516222345918,0.31148303114685505,0.11203747072589035,0.16479849266055407
CRACKS35,slog,inclusive_uncertain,704,2731,7970,67687,704,3435,1102,8674,79092,8674,section_051,0.11627714922775102,0.061727312582146664,0.20494905385675416,0.08116209361300303,0.9612173023941377,0.20494905385675416,0.12704634539989965,0.15685776103933266
CRACKS35,slog,inclusive_uncertain,924,2246,12127,59887,924,3170,1732,13051,75184,13051,section_067,0.113926391714374,0.06040400078442805,0.2914826498413518,0.07079917247715056,0.9638517374018696,0.2914826498413518,0.13271013715413937,0.1823826463461092
CRACKS35,slog,inclusive_uncertain,768,2357,10923,63285,768,3125,1139,11691,77333,11691,section_068,0.10367170626342895,0.05466970387239844,0.24575999999921358,0.06569155760836054,0.964093111117735,0.24575999999921358,0.09742536994260761,0.1395354249710616
CRACKS35,slog,inclusive_uncertain,1029,1523,12172,62643,1029,2552,1434,13201,77367,13201,section_106,0.13064178251753275,0.06988590057044967,0.40321316614262065,0.07794864025446711,0.9762646884641436,0.40321316614262065,0.10862813423217284,0.17114794389631205
CRACKS35,slog,inclusive_uncertain,1140,1955,8682,73308,1140,3095,1778,9822,85085,9822,section_108,0.17651157389473057,0.09679884520667674,0.3683360258469521,0.11606597434319275,0.9740244210301245,0.3683360258469521,0.18102219507210238,0.24274505111683478
CRACKS35,slog,inclusive_uncertain,1033,1876,11294,57224,1033,2909,1929,12327,71427,12327,section_116,0.1355998949854715,0.07273111314505898,0.35510484702524886,0.08379978908081138,0.9682571912011898,0.35510484702524886,0.15648576295923056,0.21723952999354354
CRACKS35,slog,inclusive_uncertain,1266,3286,9314,69684,1266,4552,1756,10580,83550,10580,section_124,0.16732751784287117,0.09130246646466803,0.2781195079080006,0.11965973534960334,0.9549677949841092,0.2781195079080006,0.16597353497148773,0.20788651194932278
CRACKS35,slog,inclusive_uncertain,1923,1808,8669,79766,1923,3731,2701,10592,92166,10592,section_131,0.26851916497921624,0.15508064516116524,0.5154114178490609,0.18155211480345396,0.9778360752199258,0.5154114178490609,0.25500377643480454,0.3411974666084094
CRACKS35,slog,inclusive_uncertain,1333,1943,8535,77241,1333,3276,2217,9868,89052,9868,section_133,0.20283018867909094,0.11286089238835588,0.40689865689741483,0.13508309687866327,0.9754622145886827,0.40689865689741483,0.2246655857314302,0.2894911315980165
CRACKS35,slog,inclusive_uncertain,628,2004,10543,74010,628,2632,1128,11171,87185,11171,section_136,0.09099471129458016,0.04766603415556154,0.23860182370730015,0.0562169904215771,0.9736364353933521,0.23860182370730015,0.10097574075722766,0.1418998055620238
CRACKS35,slog,inclusive_uncertain,1692,1116,10964,82501,1692,2808,2559,12656,96273,12656,section_167,0.218830832902083,0.12285797269813907,0.6025641025619567,0.13369152970912318,0.9866534317183125,0.6025641025619567,0.20219658659908168,0.30278915178681276
CRACKS35,slog,inclusive_uncertain,1110,1953,9855,64594,1110,3063,1735,10965,77512,10965,section_168,0.15825491873384784,0.08592661402687263,0.3623898139067503,0.10123119015038647,0.9706523209158985,0.3623898139067503,0.15823073415398245,0.22028022296307806
CRACKS35,slog,inclusive_uncertain,1442,1119,12451,83531,1442,2561,2254,13893,98543,13893,section_178,0.17527652850360076,0.09605648814275508,0.5630613041758569,0.10379327718987706,0.9867808623743666,0.5630613041758569,0.16223997696670103,0.2518982225343278
CRACKS35,slog,inclusive_uncertain,972,505,11813,72872,972,1477,1732,12785,86162,12785,section_193,0.13630626840545765,0.07313769751687499,0.6580907244369798,0.07602659366439106,0.9931177344398118,0.6580907244369798,0.1354712553772894,0.22468913011444339
CRACKS35,slog,inclusive_uncertain,889,643,12361,70684,889,1532,1846,13250,84577,13250,section_196,0.12028142335264491,0.06398905923841935,0.5802872062625308,0.06709433962259087,0.9909851809271397,0.5802872062625308,0.13932075471687597,0.2246947082006596
CRACKS35,slog,inclusive_uncertain,1344,600,8856,65026,1344,1944,2469,10200,75826,10200,section_197,0.2213438735176043,0.12444444444432921,0.6913580246878017,0.13176470588222375,0.9908572821745969,0.6913580246878017,0.24205882352917443,0.35857357539707574
CRACKS35,slog,inclusive_uncertain,1119,1464,12369,70425,1119,2583,1817,13488,85377,13488,section_204,0.13925704685449614,0.07483948635629023,0.4332171893130731,0.08296263345189578,0.9796352710427215,0.4332171893130731,0.1347123368919523,0.20551739690840531
CRACKS35,slog,inclusive_uncertain,1631,764,11846,76034,1631,2395,2656,13477,90275,13477,section_213,0.20551915322567696,0.11452847412392772,0.6810020876798288,0.12102099873850188,0.990051824266128,0.6810020876798288,0.1970765007047584,0.30568905485108677
CRACKS35,slog,inclusive_uncertain,1577,1327,12133,70739,1577,2904,2485,13710,85776,13710,section_223,0.1898398940651319,0.10487464254831091,0.5430440771331163,0.11502552881100289,0.9815863236476312,0.5430440771331163,0.18125455871613327,0.27179179507857093
CRACKS35,slog,inclusive_uncertain,1581,582,11326,73922,1581,2163,2427,12907,87411,12907,section_231,0.20982083609806912,0.11720661279552434,0.7309292649064683,0.12249167118608313,0.9921883388810008,0.7309292649064683,0.18803749903138758,0.2991231344587378
CRACKS35,slog,inclusive_uncertain,461,1281,9502,72812,461,1742,881,9963,84056,9963,section_239,0.07876975651424283,0.040999644254677156,0.2646383467263798,0.046271203452728824,0.9827109173604818,0.2646383467263798,0.08842718056801321,0.13256022125819478
CRACKS35,slog,inclusive_uncertain,1910,1110,9922,98045,1910,3020,2910,11832,110987,11832,section_250,0.2572044169133738,0.14758151753967888,0.6324503311237336,0.16142663962122936,0.9888054056778792,0.6324503311237336,0.24594320486794627,0.3541621225842618
CRACKS35,slog,inclusive_uncertain,1186,920,9634,82712,1186,2106,2287,10820,94452,10820,section_251,0.18350611171268488,0.10102214650758004,0.5631528964835558,0.10961182994444582,0.9889994260568934,0.5631528964835558,0.2113678373380671,0.3073704888343481
CRACKS35,slog,inclusive_uncertain,1713,1031,15301,77851,1713,2744,2880,17014,95896,17014,section_256,0.17339811721825418,0.09492934330834307,0.6242711370239641,0.10068179146579247,0.9869298445778522,0.6242711370239641,0.16927236393548295,0.26632906612259705
CRACKS35,slog,inclusive_uncertain,1811,733,11118,75218,1811,2544,2873,12929,88880,12929,section_261,0.23408518063708778,0.13255745864431814,0.7118710691795918,0.14007270477210915,0.9903490408288251,0.7118710691795918,0.22221362827734378,0.3387004452277944
CRACKS35,slog,inclusive_uncertain,1304,744,9877,75159,1304,2048,2449,11181,87084,11181,section_262,0.19714264116698377,0.10935010482171123,0.636718749996891,0.11662641981923205,0.9901980158885696,0.636718749996891,0.21903228691510684,0.3259405043950568
CRACKS35,slog,inclusive_uncertain,949,944,9086,77508,949,1893,1578,10035,88487,10035,section_267,0.15912139503675457,0.08643774478542085,0.501320655042254,0.09456900847025952,0.9879671646355749,0.501320655042254,0.15724962630776557,0.23940492518773665
CRACKS35,slog,inclusive_uncertain,1990,971,8487,86267,1990,2961,2716,10477,97715,10477,section_277,0.2961750260453221,0.17382948986707386,0.672070246536062,0.1899398682827241,0.988869529333434,0.672070246536062,0.2592345136964214,0.3741499219146451
CRACKS35,slog,inclusive_uncertain,1011,1696,9919,107540,1011,2707,1747,10930,120166,10930,section_284,0.14827308058946376,0.0800728655155393,0.373476172883733,0.09249771271720722,0.9844739829359384,0.373476172883733,0.15983531564486747,0.223864222479378
CRACKS35,slog,inclusive_uncertain,1410,1106,13654,77967,1410,2516,2452,15064,94137,15064,section_287,0.1604095563139019,0.0871985157698904,0.5604133545287742,0.09360063728087253,0.9860129247655981,0.5604133545287742,0.1627721720657443,0.2522719118550193
CRACKS35,slog,inclusive_uncertain,976,646,9206,91142,976,1622,1644,10182,101970,10182,section_300,0.16536767197546137,0.09013668267446422,0.6017262638680535,0.09585543115292097,0.9929620429684716,0.6017262638680535,0.1614614024747972,0.25460465225439544
CRACKS35,log,primary,933,5221,3030,63888,933,6154,1402,3963,73072,3963,section_010,0.18444202826906744,0.10158972125424477,0.15160870978200908,0.2354277062825248,0.9244526762070173,0.15160870978200908,0.3537723946496246,0.21225556229832915
CRACKS35,log,primary,907,4450,2422,58151,907,5357,1355,3329,65930,3329,section_013,0.2088418144137591,0.11659596349130145,0.16931118163119413,0.27245419044676344,0.9289148735641717,0.16931118163119413,0.40702913787802036,0.23914545196286516
CRACKS35,log,primary,666,5049,2644,61753,666,5715,1143,3310,70112,3310,section_017,0.14759002770066748,0.07967460222505122,0.11653543307066223,0.20120845921389363,0.9244184305857722,0.11653543307066223,0.3453172205427634,0.17426203208558708
CRACKS35,log,primary,551,7065,2644,67701,551,7616,830,3195,77961,3195,section_022,0.10193321616862275,0.05370370370365136,0.07234768907553527,0.17245696400572003,0.9055051761494657,0.07234768907553527,0.2597809076674185,0.11317632961516322
CRACKS35,log,primary,526,5718,2660,71294,526,6244,751,3186,80198,3186,section_024,0.11155885471886366,0.05907457322545027,0.08424087123625201,0.16509730069000284,0.9257518308833785,0.08424087123625201,0.23571876961633484,0.12412286653210587
CRACKS35,log,primary,690,3888,1992,52423,690,4578,1061,2682,58993,2682,section_035,0.19008264462783736,0.10502283105006846,0.15072083879390408,0.257270693511345,0.9309548756014046,0.15072083879390408,0.39560029828338705,0.21827897054094897
CRACKS35,log,primary,881,4432,2525,51828,881,5313,1531,3406,59666,3406,section_041,0.2020873953432709,0.11240112273524827,0.1658196875585059,0.25866118614134276,0.9212228937076216,0.1658196875585059,0.449500880797271,0.2422675211358853
CRACKS35,log,primary,691,4541,2437,56852,691,5232,1144,3128,64521,3128,section_043,0.16531100478449123,0.09010301212662655,0.13207186544317265,0.22090792838804058,0.9260339126609017,0.13207186544317265,0.36572890025458527,0.19406357105570357
CRACKS35,log,primary,503,4792,1804,60889,503,5295,902,2307,67988,2307,section_046,0.13233359642182013,0.07085505000694343,0.09499527856450427,0.21803207628860846,0.927041305704705,0.09499527856450427,0.39098396185352846,0.1528527415052421
CRACKS35,log,primary,740,5646,1907,64772,740,6386,1200,2647,73065,2647,section_051,0.16384368426861082,0.08923188231027464,0.11587848418397138,0.2795617680382336,0.9198216365132609,0.11587848418397138,0.45334340762956804,0.18457739143044707
CRACKS35,log,primary,424,5027,3046,57106,424,5451,728,3470,65603,3470,section_067,0.09505660800348048,0.04989996469336248,0.07778389286355204,0.1221902017287545,0.9190929135884444,0.07778389286355204,0.20979827089276715,0.11349052698870828
CRACKS35,log,primary,223,4707,2177,60935,223,4930,439,2400,68042,2400,section_068,0.06084583901765232,0.03137751512588803,0.04523326571998939,0.09291666666627951,0.928292861277699,0.04523326571998939,0.18291666666590453,0.0725305305921931
CRACKS35,log,primary,938,3815,1445,60351,938,4753,1148,2383,66549,2383,section_106,0.26289237668124593,0.15133914165835538,0.19734904270945225,0.3936214855207989,0.940544836829327,0.19734904270945225,0.4817456986970972,0.2799964283933985
CRACKS35,log,primary,732,5939,1643,69324,732,6671,1259,2375,77638,2375,section_108,0.16183948706592766,0.08804426268933359,0.10972867636020128,0.30821052631449175,0.9210900442447257,0.10972867636020128,0.5301052631556628,0.1818213894453715
CRACKS35,log,primary,989,6319,1335,52781,989,7308,1411,2324,61424,2324,section_116,0.20535714285692963,0.11442786069638501,0.1353311439516484,0.42555938037682634,0.8930795262265833,0.1353311439516484,0.6071428571402446,0.22132852105632092
CRACKS35,log,primary,1034,7364,1330,65606,1034,8398,1329,2364,75334,2364,section_124,0.19215759152556014,0.10629111842094335,0.12312455346496412,0.43739424703706686,0.899081814444169,0.12312455346496412,0.5621827411143732,0.20200718277154558
CRACKS35,log,primary,1284,6216,1459,75358,1284,7500,1527,2743,84317,2743,section_131,0.2507078004488424,0.14331956691579045,0.17119999999977173,0.468100619757681,0.92379924976084,0.17119999999977173,0.556689755739859,0.2618673614285378
CRACKS35,log,primary,1041,4612,1991,74572,1041,5653,1378,3032,82216,3032,section_133,0.23972366148504348,0.1361852433279223,0.1841500088445354,0.34333773086958,0.9417559102847871,0.1841500088445354,0.4544854881251501,0.26210101300218536
CRACKS35,log,primary,600,4081,1210,71933,600,4681,905,1810,77824,1810,section_136,0.1848713603448084,0.10185028008809735,0.1281777397989144,0.3314917127053509,0.9463125213775165,0.1281777397989144,0.4999999999972376,0.2040469275452701
CRACKS35,log,primary,724,3522,1773,80095,724,4246,1156,2497,86114,2497,section_167,0.21474121310957328,0.12028576175424442,0.1705134243990332,0.2899479375238689,0.9578793785951472,0.1705134243990332,0.46295554665413313,0.24923125824813588
CRACKS35,log,primary,947,3226,1120,63321,947,4173,1402,2067,68614,2067,section_168,0.3035256410251546,0.17891554883775002,0.22693505871021583,0.45815191097988317,0.9515229837556988,0.22693505871021583,0.6782776971423402,0.3400857673010298
CRACKS35,log,primary,819,6737,1830,77913,819,7556,1168,2649,87299,2649,section_178,0.1605095541399701,0.08725761772843889,0.10839068290086237,0.3091732729320152,0.9204134672178476,0.10839068290086237,0.44092110230109127,0.1740058735357966
CRACKS35,log,primary,728,5368,1319,68009,728,6096,972,2047,75424,2047,section_193,0.1788038806334535,0.09817936614956416,0.11942257217828178,0.3556424035156051,0.9268435613338067,0.11942257217828178,0.47484123106753867,0.19084709493132218
CRACKS35,log,primary,445,8479,1143,62848,445,8924,589,1588,72915,1588,section_196,0.0846651445965709,0.044203834310078266,0.04986553115189392,0.2802267002501245,0.8811249596925596,0.04986553115189392,0.370906801005221,0.08791197893453284
CRACKS35,log,primary,890,7970,1476,57656,890,8860,1241,2366,67992,2366,section_197,0.1585604845892049,0.08610681114542752,0.10045146726850963,0.37616229923763245,0.8785542315544329,0.10045146726850963,0.5245139475886538,0.16861155367153433
CRACKS35,log,primary,309,8310,1759,63579,309,8619,634,2068,73957,2068,section_204,0.057827266772660396,0.029774523029456757,0.035851026801211446,0.14941972920624072,0.8844051245669179,0.035851026801211446,0.3065764023196007,0.06419508228895883
CRACKS35,log,primary,252,8385,1273,68413,252,8637,412,1525,78323,1525,section_213,0.04959653611488919,0.025428859737613087,0.029176797499097858,0.1652459016382607,0.8908174692048112,0.029176797499097858,0.27016393442445796,0.052665857347777685
CRACKS35,log,primary,0,6463,0,65603,0,6463,0,0,72066,0,section_223,0.0,0.0,0.0,0.0,0.9103183193182763,0.0,0.0,0.0
CRACKS35,log,primary,0,5453,0,69051,0,5453,0,0,74504,0,section_231,0.0,0.0,0.0,0.0,0.9268092988294687,0.0,0.0,0.0
CRACKS35,log,primary,0,6157,0,67936,0,6157,0,0,74093,0,section_239,0.0,0.0,0.0,0.0,0.9169017316074506,0.0,0.0,0.0
CRACKS35,log,primary,0,8827,0,90328,0,8827,0,0,99155,0,section_250,0.0,0.0,0.0,0.0,0.9109777620895657,0.0,0.0,0.0
CRACKS35,log,primary,0,8153,0,75479,0,8153,0,0,83632,0,section_251,0.0,0.0,0.0,0.0,0.9025133920029531,0.0,0.0,0.0
CRACKS35,log,primary,0,9346,0,69536,0,9346,0,0,78882,0,section_256,0.0,0.0,0.0,0.0,0.8815192312567023,0.0,0.0,0.0
CRACKS35,log,primary,0,5972,0,69979,0,5972,0,0,75951,0,section_261,0.0,0.0,0.0,0.0,0.9213703572038655,0.0,0.0,0.0
CRACKS35,log,primary,0,6042,0,69861,0,6042,0,0,75903,0,section_262,0.0,0.0,0.0,0.0,0.9203984032250477,0.0,0.0,0.0
CRACKS35,log,primary,0,6486,0,71966,0,6486,0,0,78452,0,section_267,0.0,0.0,0.0,0.0,0.9173252434608529,0.0,0.0,0.0
CRACKS35,log,primary,0,8814,0,78424,0,8814,0,0,87238,0,section_277,0.0,0.0,0.0,0.0,0.8989660469060617,0.0,0.0,0.0
CRACKS35,log,primary,0,7877,0,101359,0,7877,0,0,109236,0,section_284,0.0,0.0,0.0,0.0,0.927890072869665,0.0,0.0,0.0
CRACKS35,log,primary,0,7061,0,72012,0,7061,0,0,79073,0,section_287,0.0,0.0,0.0,0.0,0.9107027683278855,0.0,0.0,0.0
CRACKS35,log,primary,0,8649,0,83139,0,8649,0,0,91788,0,section_300,0.0,0.0,0.0,0.0,0.9057719963392921,0.0,0.0,0.0
CRACKS35,log,inclusive_uncertain,1445,5221,11885,63888,1446,6666,2048,13330,82439,13330,section_010,0.14452890578108393,0.07789337502017254,0.2167716771673916,0.10840210052504995,0.9244526762070173,0.2169216921688915,0.15363840960228534,0.17987636949788566
CRACKS35,log,inclusive_uncertain,1401,4450,10272,58151,1402,5851,2218,11673,74274,11673,section_013,0.1598950011412007,0.08689449854240099,0.2394462485041199,0.12002056026718065,0.9289148735641717,0.23961715945951184,0.19001113681128243,0.2119503217262166
